cnpj,razao_social,nome_fantasia,logradouro,numero,complemento,bairro,cidade,uf,dados_cbo
2350672000152,UNI-URO UNIDADE DE UROLOGIA E URODINAMICA DE SERGIPE LTDA,UNI-URO,AV AUGUSTO MAYNARD,,NR 245 ED REMBRANDT APT 304,SAO JOSE,ARACAJU,SE,"{""225285"": {""profissao"": ""Médico"", ""especialidades"": [""urologista""]}}"
2357049464,MARTHA DEBORA LIRA TENORIO,MARTHA DEBORA LIRA TENORIO,Av Min Geraldo B Sobral - lado ímpar    ,,Nº 2131 - SALA 105 CENTRO MEDICO JARDINS,Jardins             ,ARACAJU,SE,"{""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}}"
2367045000124,CEMG - CENTRO ELETRONEUROMIOGRAFICO LTDA,CEMG - CENTRO ELETRONEUROMIOGRAFICO,AV. GONCALO PRADO ROLLEMBERG - 211      ,,SALA 507,SAO JOSE            ,ARACAJU,SE,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
2374648532,BRUNO FERNANDES DE OLIVEIRA SANTOS,BRUNO FERNANDES DE OLIVEIRA SANTOS,R JOVENTINA ALVES - ATÉ 699/700,,Nº 33 - CJ. A MAGALHAES,S FILHO,ARACAJU,SE,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225260"": {""profissao"": ""Médico"", ""especialidades"": [""neurocirurgião""]}}"
2527626572,MARIA LICIA DE SOUZA VISNIEWSKI,MARIA LICIA DE SOUZA VISNIEWSKI,RUA GUILHERMINO REZENDE ,,423,SÃO JOSÉ,ARACAJU,SE,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225305"": {""profissao"": ""Médico"", ""especialidades"": [""citopatologista""]}, ""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
2750251000119,ERALDO MARQUES - CLINICA E CIRURGIA LTDA,ERALDO MARQUES CLINICA E CIRURGIA LTDA,AV GONÇALO P ROLEMBERG,,211 SALA 901,S JOSÉ,ARACAJU,SE,"{""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}}"
2887605000171,IDASE INSTITUTO DE DERMATOLOGIA E ALERGIA DE SERGIPE LTDA,IDASE,AVENIDA ANÍZIO AZEVEDO - DE 2 AO FIM - L,,656,SALGADO FILHO,ARACAJU,SE,
2950979000194,PROCLIN CLINICA PROCTOLOGICA E ODONTOLOGICA LTDA.,PROCLIN CLINICA PROCTOLOGICA E ODONTOLOGICA,GONCALO PRADO ROLLEMBERG,,211 SALA 708,SAO JOSE,ARACAJU,SE,"{""223208"": {""profissao"": ""Cirurgião"", ""especialidades"": [""dentista - clínico geral""]}, ""225280"": {""profissao"": ""Médico"", ""especialidades"": [""coloproctologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
2957040000151,INSTITUTO DE HEPATOLOGIA DE SERGIPE LTDA,INSTITUTO DE HEPATOLOGIA DE SERGIPE,VILA CRISTINA,,1023,SAO JOSE,ARACAJU,SE,"{""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225220"": {""profissao"": ""Médico"", ""especialidades"": [""cirurgião do aparelho digestivo""]}}"
3040492000137,CLINICA E E M LTDA,DRA. EDLA E DR. MENILSON SERVICOS MEDICOS,RUA FREI PAULO,,331,SAO JOSE,ARACAJU,SE,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}}"
3091003000176,ONCO HEMATOS S.A.,ONCO HEMATOS,RUA ITABAIANA - DE 496/497 AO FIM,,945,SÃO JOSÉ,ARACAJU,SE,"{""223212"": {""profissao"": ""Cirurgião"", ""especialidades"": [""dentista - endodontista""]}, ""225121"": {""profissao"": ""Médico"", ""especialidades"": [""oncologista clínico""]}}"
3099190000134,MEDICINA DA VISAO - SERVICOS MEDICOS LTDA,MEDVIS,AV ANIZIO AZEVEDO,,675 SALAS 105 E 106,SALGADO FILHO,ARACAJU,SE,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
3101038000149,KDOCTOR PRESTAÇÃO DE SERVIÇOS MÉDICOS E ODONTOLÓGICOS LTDA,KDOCTOR PRESTAÇÃO DE SERVIÇOS MÉDICOS E ODONTOLÓGICOS LTDA,AV,,"GONÇALO PRADO ROLEMBERG,211 SALA 410", SÃO JOSÉ,ARACAJU,SE,
3105039000161,CLINICA DE OLHOS DR. ANGELO AUGUSTO ARAUJO LTDA,CLIREVIS,RUA,,N 2137,SAO JOSE,ARACAJU,SE,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
3118657000146,LABORATORIO DE ANATOMIA PATOLOGICA DRA.MONICA DE ARAUJO LTDA,LAPMA,AV. GONCALO PRADO ROLLEMBERG            ,,1684,SAO JOSE            ,ARACAJU,SE,"{""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
3135483000120,"CIRURGIA PLASTICA E OFTALMOLOGIA, SERVICOS MEDICOS LTDA",CIRURGIA PLASTICA E OFTALMOLOGIA SERVIÇOS MEDICOS,Avenida Ministro Geraldo Barreto Sobral ,,2131 CENTRO MÉDICO JARDINS SALA 214,Jardins             ,ARACAJU,SE,"{""225235"": {""profissao"": ""Médico"", ""especialidades"": [""cirurgião plástico""]}}"
3147057000106,ORIENTA ATENDIMENTO INTEGRADO LTDA,ORIENTA,AVENIDA HERMES FONTES - DE 0472 A 1382 -,,NR  548,SUÍSSA,ARACAJU,SE,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""223905"": {""profissao"": ""Terapeuta"", ""especialidades"": [""ocupacional""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
3171048531,JACQUELINE PITANGA TEIXEIRA,JACQUELINE PITANGA TEIXEIRA,RUA IOLANDA LEITE MOURA ,,NUMERO 20,LUZIA,ARACAJU,SE,"{""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}}"
3241036000155,CLINICA SAMED LTDA,CLINICA SAMED,"TV GILENO JONAS DA SILVA, 179",,,LAUDELINO FREIRE,LAGARTO,SE,
3495529000111,CAMARGO E MENDONCA LTDA,INSTITUTO DE OLHOS DR. CRISTIANO MENDONCA,RUA,,758,CENTRO,ARACAJU,SE,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
3583930000103,MISP-MEDICINA INTEGRADA SAO PAULO LTDA,MISP MEDICINA INTEGRADA SAO PAULO,RUA,,N. 228/230,SAO JOSE,ARACAJU,SE,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225305"": {""profissao"": ""Médico"", ""especialidades"": [""citopatologista""]}}"
3665391000151,OFTALMOS LTDA,OFTALMOS,ESTANCIA,,777,CENTRO,ARACAJU,SE,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
3670464000101,CLINICA SAO LUIZ LTDA,CLINICA SAO LUIZ LTDA,RUA,,458,CENTRO,ARACAJU,SE,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}}"
3680823509,FRANCIELLE FEITOSA DIAS SANTOS,FRANCIELLE FEITOSA DIAS SANTOS,PRAÇA ASSIS CHATEAUBRIAND,,N 173 - SALA 13,SALGADO FILHO,ARACAJU,SE,"{""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}}"
3720833000115,CLINICA DE OLHOS NAIRA FRANCO LTDA,CLINICA DE OLHOS NAIRA FRANCO,"RUA RIO GRANDE DO SUL,261               ",,CLINICA DE OLHOS SIQUEIRA CAMPOS,SIQUEIRA CAMPOS     ,ARACAJU,SE,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
3727413000160,ERICH RAMOS OTORRINOLARINGOLOGIA LTDA,DR ERICH RAMOS CONSULTORIO ORL,R Campos                                ,,IAL (instituto de atenção à longevidade),S José              ,ARACAJU,SE,"{""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}}"
3756676000106,GINOCHECK-UP LTDA,GINOCHECK-UP,RUA SANTA LUZIA,,200,CENTRO,ARACAJU,SE,"{""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225305"": {""profissao"": ""Médico"", ""especialidades"": [""citopatologista""]}, ""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
3810734000124,CLINIFISIO -CLINICA DE FISIOTERAPIA LTDA,CLINIFISIO,RUA TÊNISSON RIBEIRO - ATÉ 664/665      ,,535,SALGADO FILHO       ,ARACAJU,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
3814176000175,PETRUZZELLA MEDICO OTORRINO EIRELI,PETRUZZELLA MEDICO OTORRINO EIRELI,AVENIDA MINISTRO GERALDO BARRETO SOBRAL ,,"2131, SALA 601 CENTRO MEDICO JARDINS ",JARDINS,ARACAJU,SE,
3835871587,LUCIANO LIMA FRANCO,LUCIANO LIMA FRANCO,AVENIDA BARÃO DE MARUIM - LADO PAR,,N º 570 CLIMEDI ,CENTRO,ARACAJU,SE,"{""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}}"
3926703000133,LABORATORIO DE ANALISES CLINICAS BIOMEDICAS ASSOCIADAS LTDA,BIOLAC - LABORATORIO E CLINICA MEDICA,PRAÇA,,"DR EVANDRO MENDES, 36",CENTRO,LAGARTO,SE,"{""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
3973223000123,CLINICA DR. ROBERTO XIMENES LTDA,BIOGRAPH,R,,SALA 01,SALGADO FILHO,ARACAJU,SE,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}}"
4028284000185,JOSE ELERTON ABOIM CLINICA UROMED LTDA,CLINICA UROMED,RUA CAMPO DO BRITO,,1056 SALA 02,SAO JOSE,ARACAJU,SE,"{""225285"": {""profissao"": ""Médico"", ""especialidades"": [""urologista""]}}"
4072473000155,VIDAL MAN S/C LTDA,VIDAL MAN,AVENIDA GONÇALO PRADO ROLEMBERG ,,NR 211 SALA 508,SÃO JOSÉ,ARACAJU,SE,
4093048000142,FISIOCLINICA -CLINICA DE FISIOTERAPIA E REABILITACAO LTDA -M,FISIOCLINICA,AVENIDA,,,SALGADO FILHO,ARACAJU,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
4279883220,MARIA ELIZABETH DOS SANTOS PAIVA,MARIA ELIZABETH DOS SANTOS PAIVA,RUA SANTA LUZIA - DE 491/492 AO FIM,,Nº 575 - SÃO JOSE ,SÃO JOSÉ,ARACAJU,SE,"{""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}}"
4375626000133,ORTOFISIO CLINICA DE FISIOTERAPIA LTDA,ORTOFISIO CLINICA DE FISIOTERAPIA,PRACA,,,CENTRO,PROPRIA,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
4857044000274,IM ESTÉTICA INTEGRATIVA LTDA,IM SAUDE E ESTETICA INTEGRATIVA,AVENIDA,,"ENG GENTIL TAVARES,909",CIRURGIA,ARACAJU,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
4870902508,RENATA FRANCO LEITE,RENATA FRANCO LEITE,RUA,,,GRAGERU,ARACAJU,SE,"{""223208"": {""profissao"": ""Cirurgião"", ""especialidades"": [""dentista - clínico geral""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
5018992000106,DANTE SANTA RITA LIMA,UNIFISIO UNIDADE DE FISIOTERAPIA DE ITABAIANA,AV,,NR 170,CENTRO,ITABAIANA,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5078121000170,DIGEST - INSTITUTO DE CIRURGIA APARELHO DIGESTIVO E PROCTOLOGIA LTDA,D I G E S T,AV GONCALO PRADO ROLEMBERG,,"N. 211, SALA 211",SAO JOSE,ARACAJU,SE,"{""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}, ""225280"": {""profissao"": ""Médico"", ""especialidades"": [""coloproctologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5166454553,JOSE LUCIO DE OLIVEIRA DANTAS,JOSE LUCIO DE OLIVEIRA DANTAS,RUA SANTA LUZIA,,N 575,CENTRO,ARACAJU,SE,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}}"
5694990544,RINALDO ANDRADE PRADO,RINALDO ANDRADE PRADO,RUA,,817,SAO JOSE,ARACAJU,SE,"{""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}}"
5792207000160,FISIOCORPUS - CLINICA DE FISIOTERAPIA LTDA,FISIOCORPUS,R,,,GRAGERU,ARACAJU,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
5797267000175,CLINICA DE ANGIOLOGIA E DIAGNOSTICO DR EDSON SOUZA LTDA,VASCULARES,AVENIDA MINISTRO GERALDO BARRETO SOBRAL ,,NR 2131 SALA 713 ,JARDINS,ARACAJU,SE,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}, ""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}}"
6033261534,MARIA VALDA CORREIA CAMPOS,MARIA VALDA CORREIA CAMPOS,R CONST JOÃO ALVES,,N 121,T JULHO,ARACAJU,SE,"{""225110"": {""profissao"": ""Médico"", ""especialidades"": [""alergista e imunologista""]}, ""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}}"
6189255000120,FISIOCLIN - CLINICA DE FISIOTERAPIA E ORTOPEDIA LTDA.,FISIOCLIN,PRACA ORLANDO GOMES DOS SANTOS,,N 400,CENTRO,ESTANCIA,SE,"{""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
6243667000100,SIQUEIRA E SILVA LTDA,CLINICA SAO MATHEUS,RUA,,,CENTRO,ESTÂNCIA,SE,"{""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
6290143000161,INSTITUTO URO-NEFRO-ANDROLOGICO LTDA,CLINICA JEAN CIVIALE,R CONSTRUTOR JOAO ALVES,,379,T JULHO,ARACAJU,SE,"{""225285"": {""profissao"": ""Médico"", ""especialidades"": [""urologista""]}}"
6308075000110,CEMEF-CENTRO MEDICO JOSE VIEIRA FILHO LTDA,CEMEF,PC,,,CENTRO,LAGARTO,SE,"{""223236"": {""profissao"": ""Cirurgião"", ""especialidades"": [""dentista - odontopediatra""]}, ""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225305"": {""profissao"": ""Médico"", ""especialidades"": [""citopatologista""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""225320"": {""profissao"": ""Médico"", ""especialidades"": [""radiologia e diagnóstico por imagem""]}, ""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
6695988000137,CENTRO DE NEUROLOGIA E NEUROCIRURGIA DE SERGIPE S/S LTDA,CENTRO DE NEUROLOGIA E NEUROCIRURGIA DE SERGIPE,CAMPOS,,,SÃO JOSÉ,ARACAJU,SE,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225260"": {""profissao"": ""Médico"", ""especialidades"": [""neurocirurgião""]}}"
6737706568,ROOSEVELT FERREIRA DE OLIVEIRA,ROOSEVELT FERREIRA DE OLIVEIRA,AVENIDA GOVERNADOR PAULO BARRETO DE MENE,,NR 1656 EDF MAISON P VENDOME AP 1302,JARDINS,ARACAJU,SE,"{""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225165"": {""profissao"": ""Médico"", ""especialidades"": [""gastroenterologista""]}}"
6820280459,MARIA FLORIPES SOARES VIEGAS,MARIA FLORIPES SOARES VIEGAS,RUA GUILHERMINO RESENDE                 ,,N 336,SALGADO FILHO       ,ARACAJU,SE,"{""225195"": {""profissao"": ""Médico"", ""especialidades"": [""homeopata""]}}"
6901549504,JACI DOS REIS LOPES,JACI DOS REIS LOPES,RUA JOAO PESSOA,,NR  320 SALA 118,CENTRO,ARACAJU,SE,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}}"
6948391000157,LABORATORIO MEDICO DE PATOLOGIA E CITOLOGIA LTDA,LABPAC,RUA CAMPOS ,,Nº 883,SÃO JOSÉ,ARACAJU,SE,"{""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
7087360000111,PRO-FISIO CLINICA DE FISIOTERAPIA LTDA,PROFISIO,Rua Deputado Euclides Paes Mendonça - de,,120,Salgado Filho       ,ARACAJU,SE,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
7193466000108,LIDER - LABORATORIO INTEGRADO DE ANALISES BIOMEDICAS EIRELI,LIDER - LABORATORIO INTEGRADO DE ANALISES BIOMEDICAS EIRELI,RUA JORGE AMADO                         ,,N. 64,CENTRO              ,ESTANCIA,SE,"{""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
7199142000179,CLEBER MENEZES & RAQUEL MENEZES MEDICOS ASSOCIADOS S/S,ECOCARDIOESTIMULACAO SERVICOS MEDICOS,AVENIDA GONÇALO ROLEMBERG LEITE - ATÉ 20,,N 1813 SALA 08 PAVIMENTO TERREO,LUZIA,ARACAJU,SE,"{""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}}"
7487818000120,ROGERIO DOS SANTOS RODRIGUES,CIME - CENTRO INTEGRADO DE MEDICINA ESPECIALIZADA,RUA,,,SAO JOSE,ARACAJU,SE,"{""225115"": {""profissao"": ""Médico"", ""especialidades"": [""angiologista""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225220"": {""profissao"": ""Médico"", ""especialidades"": [""cirurgião do aparelho digestivo""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}}"
7489901000138,NATCLIN SERVIÇOS LABORATORIAIS LTDA,NATCLIN,"RUA JACKSON DE FIGUEIREDO, 386",,,CENTRO,NOSSA SENHORA DAS DO,SE,
7549453000110,HOSPITAL E CLINICA FERREIRA CAVALCANTI LTDA,VITTA CENTRO DE ONCOLOGIA,RUA,,"JOVENTINA ALVES,342",SALGADO FILHO,ARACAJU,SE,"{""223212"": {""profissao"": ""Cirurgião"", ""especialidades"": [""dentista - endodontista""]}}"
7698020525,RAIMUNDO SOTERO DE MENEZES FILHO,RAIMUNDO SOTERO DE MENEZES FILHO,RUA RIACHUELO ,,NR 965,SÃO JOSÉ,ARACAJU,SE,"{""225155"": {""profissao"": ""Médico"", ""especialidades"": [""endocrinologista e metabologista""]}}"
7739974587,ELIANA PORTO FONSECA,ELIANA PORTO FONSECA,RUA,,N 331,CIRURGIA,ARACAJU,SE,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}, ""225305"": {""profissao"": ""Médico"", ""especialidades"": [""citopatologista""]}, ""225335"": {""profissao"": ""Médico"", ""especialidades"": [""patologista clínico / medicina laboratorial""]}}"
7762993000188,OPTOFISIO CLINICA MEDICA E FISIOTERAPIA EIRELI,OPTOFISIO,RUA                                     ,,,ROSA MARIA          ,SAO CRISTOVAO,SE,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
7954698000123,EQUILIBRIU'S PSICOLOGIA CLINICA E ORGANIZACIONAL LTDA,EQUILIBRIU'S PSICOLOGIA,"R: VILA CRISTINA , 470                  ",,RUA DO TEATRO ATHENEU,SÃO JOSÉ            ,ARACAJU,SE,"{""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
8264421000131,DOROTHY RIBEIRO RESENDE LIMA ME,CEOF - CENTRO DE ESPECIALIDADE EM OFTALMOLOGIA,AVENIDA,,SALA 1301,JARDINS,ARACAJU,SE,"{""225265"": {""profissao"": ""Médico"", ""especialidades"": [""oftalmologista""]}}"
8397078014315,GSH CORP PARTICIPACOES S.A,AT HOSPITAL SAO LUCAS LTDA,RUA CORONEL STANLEY FERNANDES DA SILVEIR,,NR 33 SALA 205,SÃO JOSÉ,ARACAJU,SE,
8559953515,JOSINETE SOUZA MENEZES,JOSINETE SOUZA MENEZES,AV,,211 SALA 212,SAO JOSE,ARACAJU,SE,"{""225124"": {""profissao"": ""Médico"", ""especialidades"": [""pediatra""]}}"
8597277858,MARCELO RUSSO,MARCELO RUSSO,RUA CAMPO DO BRITO,,N 1056,SAO JOSE,ARACAJU,SE,"{""225120"": {""profissao"": ""Médico"", ""especialidades"": [""cardiologista""]}, ""225150"": {""profissao"": ""Médico"", ""especialidades"": [""medicina intensiva""]}}"
8817243434,MARIA DO SOCORRO ALBUQUERQUE DE SANTANA,MARIA DO SOCORRO ALBUQUERQUE DE SANTANA,RUA,,SALA 11,SAO JOSE,ARACAJU,SE,"{""225250"": {""profissao"": ""Médico"", ""especialidades"": [""ginecologista e obstetra""]}}"
8837116000191,DERMOFACE SERVICOS MEDICOS,DERMOFACE SERVICOS MEDICOS,AV.                                     ,,,SALGADO FILHO       ,ARACAJU,SE,"{""225135"": {""profissao"": ""Médico"", ""especialidades"": [""dermatologista""]}, ""225235"": {""profissao"": ""Médico"", ""especialidades"": [""cirurgião plástico""]}}"
8867530000143,CLINICA DE AUDICAO E EQUILIBRIO LTDA,CLINICA DE AUDICAO E EQUILIBRIO LTDA,AVENIDA                                 ,,SALA 809,SAO JOSE            ,ARACAJU,SE,"{""225275"": {""profissao"": ""Médico"", ""especialidades"": [""otorrinolaringologista""]}}"
8925601000117,NEUROCARE LTDA,NEUROCARE,RUA                                     ,,,SAO JOSE            ,ARACAJU,SE,"{""225112"": {""profissao"": ""Médico"", ""especialidades"": [""neurologista""]}, ""225260"": {""profissao"": ""Médico"", ""especialidades"": [""neurocirurgião""]}}"
8959739000137,CENTRO DE ARRITMIAS E MARCAPASSOS DE SERGIPE LTDA,CENTRO DE ARRITMIAS DE SERGIPE,AV GONÇALO R LEITE - ATÉ 2063 - LADO ÍMP,,,LUZIA,ARACAJU,SE,
9117804000140,PHYSIOMED FISIOTERAPIA E MEDICINA ESPECIALIZADA LTDA,PHYSIOMED,RUA,,,CENTRO,LAGARTO,SE,"{""223710"": {""profissao"": ""Nutricionista"", ""especialidades"": []}, ""223810"": {""profissao"": ""Fonoaudiólogo"", ""especialidades"": [""geral""]}, ""223905"": {""profissao"": ""Terapeuta"", ""especialidades"": [""ocupacional""]}, ""225125"": {""profissao"": ""Médico"", ""especialidades"": [""clínico""]}, ""225310"": {""profissao"": ""Médico"", ""especialidades"": [""endoscopia""]}, ""251510"": {""profissao"": ""Psicólogo"", ""especialidades"": [""clínico""]}}"
