cnpj,razao_social,nome_fantasia,logradouro,numero,complemento,bairro,cidade,uf,telefone,email,latitude,longitude,endereco_completo
345498000124,VID - LAP S/S LTDA,GASTROCENTRO CACAPAVA,PC,,145,CENTRO,CACAPAVA,SP,123654-2450,"faturamento@centromedicocpv.com.br, faturamento@centromedicocpv.com.br",-23.102207998018,-45.7080990873108,"PC, CENTRO, CACAPAVA, SP, Brasil"
378635760,KLEVER DINIZ BARBOSA,KLEVER DINIZ BARBOSA,RUA,,SALA 11,CENTRO,JACAREÍ,SP,"1239529351, 1239538514","klevermd@gmail.com, klevermd@gmail.com",-23.3047168,-45.9734303,"RUA, CENTRO, JACAREÍ, SP, Brasil"
456220000205,ECOKIDGRAFIA SERVICOS MEDICOS EM ECODOPPLERCARDIOGRAFIA LTDA,ECOKID,ALAMEDA,,CJ 704,CERQ CESAR,SAO PAULO,SP,1132541010,"FATURAMENTO@ECOKID.COM.BR, FATURAMENTO@ECOKID.COM.BR",-23.5712016879008,-46.6464773999389,"ALAMEDA, CERQ CESAR, SAO PAULO, SP, Brasil"
476429000150,GASTROMED - INSTITUTO ZILBERSTEIN LTDA,GASTROMED  - INSTITUTO ZILBERSTEIN  LTDA.,AVENIDA NOVE DE JULHO - DE 3700 A 4698 - LADO PAR,,4440,JARDIM PAULISTA,SÃO PAULO,SP,"1130828000, 01130821002","credenciamento@gastromed.com.br, faturamento@gastromed.com.br",-23.5752619,-46.6690827,"AVENIDA NOVE DE JULHO - DE 3700 A 4698 - LADO PAR, JARDIM PAULISTA, SÃO PAULO, SP, Brasil"
511643000108,LABCENTER SERVICOS LABORATORIAIS LTDA,LABCENTER SERVICOS LABORATORIAIS LTDA,RUA FLORIANO PEIXOTO ,,N° 1710 ,CENTRO,FRANCA,SP,1637243444,karla.paoli@labcenterfranca.com.br,-20.53571,-47.39537,"RUA FLORIANO PEIXOTO , CENTRO, FRANCA, SP, Brasil"
519142000160,DUCORDIS ASSISTENCIA MEDICA SC LTDA,DUCORDIS - ASSISTENCIA MEDICA S/C LTDA,RUA CONSELHEIRO MOREIRA DE BARROS,,"159, 9 ANDAR",CENTRO,TAUBATÉ,SP,"1236323344, 1236352468","ducordisfaturamento@gmail.com, ducordisfaturamento@gmail.com",,,"RUA CONSELHEIRO MOREIRA DE BARROS, CENTRO, TAUBATÉ, SP, Brasil"
539352000110,WONMEDICA ORTOPEDISTAS ASSOCIADOS LTDA,CLINICA ORTOPEDICA PARAISO,RUA DOUTOR NICOLAU DE SOUSA QUEIRÓS - ATÉ 217/218,,Nº 31,VILA MARIANA,SÃO PAULO,SP,1150816999,"w.akl@ig.com.br, clinicaparaiso.cirurgias@gmail.com",-23.577797428179,-46.6429653534424,"RUA DOUTOR NICOLAU DE SOUSA QUEIRÓS - ATÉ 217/218, VILA MARIANA, SÃO PAULO, SP, Brasil"
570043000102,CLINICA FOMIN LTDA,CLINICA FOMIM S/C LTDA,R,,270,JD AGU,OSASCO,SP,"01136536010, 01136816010, 1136841677","clinicafomin@uol.com.br, clinicafomin@uol.com.br",-23.5358311,-46.7743598,"R, JD AGU, OSASCO, SP, Brasil"
616940882,MAURICIO MOTA DE AVELAR ALCHORNE,MAURICIO MOTA DE AVELAR ALCHORNE,RUA,,CONJUNTO 51 BLOCO G,VILA MARIANA,SAO PAULO,SP,"1150832332, 1150835980","mauricio.alchorne@terra.com.br, mauricio.alchorne@terra.com.br",-23.5786608,-46.6455282,"RUA, VILA MARIANA, SAO PAULO, SP, Brasil"
637960000167,ECOCENTER SERVICOS DE SAUDE E DIAGNOSTICOS LTDA,ECOCENTER,RUA MARIA MONTEIRO - DE 582/583 A 1180/1181,,N 1016,CAMBUÍ,CAMPINAS,SP,"1937058800, 1937058800, 1937569900","ecocenter@ecocenter.med.br, faturamento@ecocenter.med.br",-22.8957,-47.05216,"RUA MARIA MONTEIRO - DE 582/583 A 1180/1181, CAMBUÍ, CAMPINAS, SP, Brasil"
640280000100,CENTRO MEDICO CUMBICA S/S LTDA,CENTRO MEDICO CUMBICA S/C LTDA,RUA ABAIARA,,267,CIDADE JARDIM CUMBICA,GUARULHOS,SP,"1124121270, 1124880251, 1124880251","cmcsidimagem@hotmail.com, cmcsidimagem@hotmail.com",-15.79383992,-47.88258854,"RUA ABAIARA, CIDADE JARDIM CUMBICA, GUARULHOS, SP, Brasil"
708036000124,MEDSERV - ASSISTENCIA MEDICA E NEFROLOGICA LTDA.,MEDSERV-ASSIST MED E NEFROLOGICA S/C LTDA,RUA MANUEL JACINTO - ATÉ 599/600,,N° 206 ,VILA MORSE,SÃO PAULO,SP,1137402400,"adriana.ganzaroli@fmc-ag.com, adriana.ganzaroli@fmc-ag.com",-23.5907231,-46.7281856,"RUA MANUEL JACINTO - ATÉ 599/600, VILA MORSE, SÃO PAULO, SP, Brasil"
724230000101,CLINCEF - CLINICA DR. CESAR EDUARDO FERNANDES LTDA,CLINCEF - CLINICA DR. CESAR EDUARDO FERNANDES,RUA,,,PARAÍSO,SAO PAULO,SP,"1136810718, 1136814989, 1136822538, 1137835159","administrativo@clincef.com.br, clinicapassarelli@gmail.com",-23.5345702,-46.7748739,"RUA, PARAÍSO, SAO PAULO, SP, Brasil"
745494000133,CENTRO ESPECIALIZADO OFTALMO E ODONTO S\C LTDA,CLINICA DE OLHOS DR ERNANI CHRISTOVAM VASCONCELLOS,RUA HENRIQUE CABRAL DE VASCONCELOS - DE 1290 A 1582 - LADO PAR,,1470,JARDIM SÃO NICOLAU,SÃO JOÃO DA BOA VISTA,SP,1936085640,"mcristinacv@hotmail.com, mcristinacv@hotmail.com",-21.99648,-46.77788,"RUA HENRIQUE CABRAL DE VASCONCELOS - DE 1290 A 1582 - LADO PAR, JARDIM SÃO NICOLAU, SÃO JOÃO DA BOA VISTA, SP, Brasil"
745887000147,CENTRO ONCOLOGICO DO VALE LTDA,IOV E INSTITUTO DE ONCOLOGIA DO VALE,AVENIDA,,Nº 472,JARDIM DAS NAÇÕES,TAUBATE,SP,1234269055," faturamento@iov.com.br , edvane.lima@iov.com.br",-23.0328615,-45.5733085,"AVENIDA, JARDIM DAS NAÇÕES, TAUBATE, SP, Brasil"
837727000128,SUZAN-CLIN MEDICINA LTDA,SUZAN-CLIN MEDICINA,RUA BARUEL - ATÉ 738/739,,650,VILA COSTA,SUZANO,SP,"1147488412, 1147453600","financeiro@suzanclin.com.br, credenciamento@suzanclin.com.br; faturamento@suzanclin.com.br",-23.53397,-46.62887,"RUA BARUEL - ATÉ 738/739, VILA COSTA, SUZANO, SP, Brasil"
856925000139,ONCOLOGICA SERVICOS MEDICOS LTDA,INSTITUTO VITARE,RUA DOUTOR VEIGA FILHO - LADO PAR,,N. 350,SANTA CECÍLIA,SÃO PAULO,SP,1136670485,danilo@dfzcomunicação.com.br,-23.53397,-46.62887,"RUA DOUTOR VEIGA FILHO - LADO PAR, SANTA CECÍLIA, SÃO PAULO, SP, Brasil"
902257000139,SETA - SERVICOS MEDICOS ESPECIALIZADOS TAQUARITINGA LTDA,SERVICOS MEDICOS ESPECIALIZADOS TAQUARITINGA LTDA,R,,485,CENTRO,TAQUARITINGA,SP,1632525450,"scarty@terra.com.br                               , scarty@terra.com.br                                             ",-21.3672961,-48.5767496,"R, CENTRO, TAQUARITINGA, SP, Brasil"
918055000185,EUCOR ASSISTENCIA MEDICA E DIAGNOSTICOS LTDA,EUCOR,R,,,JARDIM BELA VISTA,SANTO ANDRE,SP,1128086400,"marciaeucor@terra.com.br, niksoneucor@terra.com.br",-23.6679112,-46.538621,"R, JARDIM BELA VISTA, SANTO ANDRE, SP, Brasil"
939168000167,ENDOSONI ENDOSCOPIA LTDA,ENDOSONI,AVENIDA,,CONJUNTO 31/32,BOQUEIRÃO,SANTOS,SP,1332292200,"endosonisantos@hotmail.com, endosoniadm@outlook.com ",-23.9662674,-46.3238768,"AVENIDA, BOQUEIRÃO, SANTOS, SP, Brasil"
953681000102,INSTITUTO DO CORACAO RIO PRETO LTDA,INSTITUTO DO CORACAO,AVENIDA JOSÉ MUNIA - ATÉ 5801 - LADO ÍMPAR,,Nº 7301,JARDIM REDENTOR,SÃO JOSÉ DO RIO PRETO,SP,1721398300,"edna@incorriopreto.com.br, maria@incorriopreto.com.br",-20.8480591,-49.3930516,"AVENIDA JOSÉ MUNIA - ATÉ 5801 - LADO ÍMPAR, JARDIM REDENTOR, SÃO JOSÉ DO RIO PRETO, SP, Brasil"
957033000124,FISIOTERAPIA SILVANA GARBI SANTANA LTDA,FISIOTERAPIA SILVANA GARBI SANTANA LTDA,AVENIDA PAES DE BARROS - DE 1363 A 2493 - LADO ÍMPAR,, NUMERO 1481,MOOCA,SÃO PAULO,SP,"1126058887, 1126058887",garbimooca@gmail.com,-23.53397,-46.62887,"AVENIDA PAES DE BARROS - DE 1363 A 2493 - LADO ÍMPAR, MOOCA, SÃO PAULO, SP, Brasil"
1025350000175,PRO DIAGNOSTICOS RADIOLOGIA MEDICA LTDA,PREMIUM DIAGNOSTICO,RUA NARCISO STURLINI - ATÉ 698 - LADO PAR,,N 124 PISO TEREO E 2º ANDAR,CENTRO,OSASCO,SP,1136991776,"faturamento.pro@premiumdiagnosticos.com.br, faturamento.pro@premiumdiagnosticos.com.br",-23.54,-46.77397,"RUA NARCISO STURLINI - ATÉ 698 - LADO PAR, CENTRO, OSASCO, SP, Brasil"
1074100000125,ORTOCLIMED SERVICOS MEDICOS SS LTDA,ORTOCLIMED,R,,,JARDIM GLORIA,TABOAO DA SERRA,SP,"1147718229, 1147011705","ORTOCLIMED@TERRA.COM.BR, ORTOCLIMED@TERRA.COM.BR",-23.6101009,-46.7557835,"R, JARDIM GLORIA, TABOAO DA SERRA, SP, Brasil"
1096364000422,CLINICA MEDICA FATOR HUMANO SOCIEDADE SIMPLES LTDA,CLINICA MEDICA FATOR HUMANO SOC.SIMPLES LTDA.,AVENIDA ADOLFO PINHEIRO - DE 1564 A 2100 - LADO PAR,,N° 2058,SANTO AMARO,SÃO PAULO,SP,113729-8840,sergiobispo@acupunturafatorhumano.com.br,-23.63654,-46.69473,"AVENIDA ADOLFO PINHEIRO - DE 1564 A 2100 - LADO PAR, SANTO AMARO, SÃO PAULO, SP, Brasil"
1108792000185,CENTRO DIAGNOSTICO MAUA S/S LTDA,CENTRO DIAGNOSTICO MAUA S/S LTDA,R,,55,VL A MARIA,MAUA,SP,"114547-9610, 1145432645, 1145145782","elisete@cdmaua.com.br, faturamento@cdmaua.com.br",-23.6659272,-46.4583712,"R, VL A MARIA, MAUA, SP, Brasil"
1115191000108,CLINICA E CIRURGIA UROLOGICA DR. IBRAHIM BUSSAB,DR. IBRAHIM BUSSAB,AV,,"N. 1892, CJ 56   5º ANDAR",BELA VISTA,SÃO PAULO,SP,"1132899666, 1132881303","ibrahimbussab@yahoo.com.br, ibrahimbussaburologia@gmail.com",-23.5660102,-46.6480615,"AV, BELA VISTA, SÃO PAULO, SP, Brasil"
1148836000109,CENTRO CARDIOLOGICO DR. LUIZ ANTONIO DIAS MARTINS DE OLIVEIRA S/S LTDA,CENTRO CARDIOLOGICO DR. LUIZ ANTONIO D. M. OLIVEIRA LTDA,R,,133,SAO MIGUEL PAULISTA,SAO PAULO,SP,"11937067424, 1122973181, 1120311716","dr.luizadmo-cardiol@uol.com.br, dr.luizadmo-cardiol@uol.com.br",-23.4953687,-46.4395953,"R, SAO MIGUEL PAULISTA, SAO PAULO, SP, Brasil"
1175901000187,CLINICA CHINZON S/S,CLINICA CHINZON S/C LTDA,RUA CAPOTE VALENTE - DE 327/328 A 605/606,,"N° 432, 13° ANDAR, CONJ. 132",PINHEIROS,SÃO PAULO,SP,"1130885054, 1130611119, 1130611119, 1130611119, 1130885054","administracao.chinzon@uol.com.br, administracao.chinzon@uol.com.br",-23.5578318,-46.675315,"RUA CAPOTE VALENTE - DE 327/328 A 605/606, PINHEIROS, SÃO PAULO, SP, Brasil"
1186001000135,LABORLABIS DIAGNOSTICOS DE PRECISAO LTDA.,LABIS LAB DE ANAL CLIN E DIAG POR IMAGEM LTDA,AVENIDA,,N 4346 ,JARDIM PAULISTA,SAO PAULO,SP,1130182030,"jane@laborlabis.com.br, faturamento@laborlabis.com.br",-23.583567,-46.6688753,"AVENIDA, JARDIM PAULISTA, SAO PAULO, SP, Brasil"
1205542000163,DAVITA SERVICOS DE NEFROLOGIA TAUBATE LTDA.,DAVITA,AVENIDA BANDEIRANTES - ATÉ 1036/1037,,NÚMERO 3100,JARDIM MARIA AUGUSTA,TAUBATÉ,SP,"1236259300, 1232328222, 1232247881","fernanda.costa1@davita.com, faturamento@inefro.com.br",-23.0361564,-45.5566182,"AVENIDA BANDEIRANTES - ATÉ 1036/1037, JARDIM MARIA AUGUSTA, TAUBATÉ, SP, Brasil"
1243593000180,F G LABORATORIO LTDA,FREI GALVAO LABORATORIO,R,,325,CENTRO,GUARATINGUETA,SP,1231324548,"FGLABORATORIOLORENA@HOTMAIL.COM, soniachsilva1@hotmail.com",-22.8163680349029,-45.1943137716888,"R, CENTRO, GUARATINGUETA, SP, Brasil"
1249444000128,CLIMAGEM CLINICA DE DIAGNOSTICO POR IMAGEM LTDA.,CLIMAGEM CLINICA DE DIAG POR IMAGEM LTDA,RUA ANTÔNIO BUSCA,,N 45,JARDIM SANTO ANTÔNIO,ITATIBA,SP,"1144877509, 1145344089",faturamento@climagem.com.br,,,"RUA ANTÔNIO BUSCA, JARDIM SANTO ANTÔNIO, ITATIBA, SP, Brasil"
1253328000182,ENDOGASTRO SERVICOS MEDICOS LTDA.,ENDOGASTRO SERVIÇOS MEDICOS LTDA,RUA MINISTRO GABRIEL DE REZENDE PASSOS - DE 351/352 AO FIM,,"500, CONJ. 1016 - 10° ANDAR",MOEMA,SÃO PAULO,SP,"1132832728, 1132841941","endogastro@ig.com.br, endogastro.servicosmedicos@hotmail.com",-23.5986,-46.64112,"RUA MINISTRO GABRIEL DE REZENDE PASSOS - DE 351/352 AO FIM, MOEMA, SÃO PAULO, SP, Brasil"
1274923000102,ATIVA CENTRO MEDICO SOCIEDADE SIMPLES LTDA.,ATIVA CENTRO MEDICO SOCIEDADE SIMPLES LTDA,RUA SANTOS DUMONT - ATÉ 558/559,,N. 298,VILA BOCAINA,MAUÁ,SP,"1145472811, 1145472271","claureativa@terra.com.br, reativacm@terra.com.br",-23.53397,-46.62887,"RUA SANTOS DUMONT - ATÉ 558/559, VILA BOCAINA, MAUÁ, SP, Brasil"
1291683000146,CLINICA DR WAGNER IKEHARA LTDA,CLINICA DR WAGNER IKEHARA S/C LTDA,R,,28,CERAMICA,SAO CAETANO DO SUL,SP,"1142215859, 1142283514, 1142283514","cwikehara@yahoo.com.br, cwikehara@yahoo.com.br",-23.6234734,-46.5755134,"R, CERAMICA, SAO CAETANO DO SUL, SP, Brasil"
1294009000204,FISIOMED - CLINICA DE REABILITACAO FISICA LTDA.,FISIOMED CLINICA DE REABILITACAO FISICA,.,,455 - SALA 26,.,REGISTRO,SP,"13996578548, 13997915046","fisiomed.saude@outlook.com, fisiomed.saude@outlook.com",-24.47929,-47.86592,"., ., REGISTRO, SP, Brasil"
1321174000119,CLIFIR CLINICA DE FISIOTERAPIA E SERVICOS MEDICOS LTDA.,SAVOY CLINICA INTEGRADA DE REABILITACAO,RUA ANCHIETA ,,N 399,VILA BOAVENTURA,JUNDIAÍ,SP,1145222830,"CLINICASAVOY@IG.COM.BR, CLINICASAVOY@IG.COM.BR",-23.18231,-46.89168,"RUA ANCHIETA , VILA BOAVENTURA, JUNDIAÍ, SP, Brasil"
1322281000161,IMESP INSTITUTO DE MEDICINA ESPECIALIZADA LTDA.,IMESP INSTITUTO DE MEDICINA ESPECIALIZADA LTD,AVENIDA,,2º ANDAR - SALA 23  ,CENTRO,SANTO ANDRE,SP,"1144382684, 1144360585",clinicaimesp@gmail.com,-23.657464,-46.5347378,"AVENIDA, CENTRO, SANTO ANDRE, SP, Brasil"
1350178000125,COT - CENTRO OFTALMOLOGICO DE TAUBATE LTDA,COT CENTRO OFTALMOLOGICO DE TAUBATE,AVENIDA,,8º ANDAR,JARDIM DAS NAÇÕES,TAUBATE,SP,1236335666,centro_oftalmologicotaubate@yahoo.com.br,-23.027678,-45.5671733,"AVENIDA, JARDIM DAS NAÇÕES, TAUBATE, SP, Brasil"
1350401000134,CESMO - HOSPITAL ESPECIALIZADO EM OFTALMOLOGIA LTDA,CESMO EYE HOSPITAL - ANALIA FRANCO,RUA APUCARANA - DE 1001/1002 AO FIM,,1645,TATUAPÉ,SÃO PAULO,SP,1126710444,"faturamento@cesmo.com.br, faturamento@cesmo.com.br",-23.5529781161001,-46.5619050171966,"RUA APUCARANA - DE 1001/1002 AO FIM, TATUAPÉ, SÃO PAULO, SP, Brasil"
1365868000158,GINEMASTO CLINICA DE PRAIA GRANDE EIRELI,GINEMASTO CLINICA,RUA SÃO CAETANO ,,N 313,BOQUEIRÃO,PRAIA GRANDE,SP,"1334737000, 13 99777-7000","contato@ginemasto.com, adm@ginemasto.com",-24.00467,-46.41562,"RUA SÃO CAETANO , BOQUEIRÃO, PRAIA GRANDE, SP, Brasil"
1419715844,MOYSES ALBERTO LEVY,MOYSES ALBERTO LEVY,R,,CJ 74,VILA BUARQUE,SAO PAULO,SP,1132216179,"moyses.levy@hotmail.com, moyses.levy@hotmail.com",-23.5436881,-46.6482674,"R, VILA BUARQUE, SAO PAULO, SP, Brasil"
1433353000148,LEMES E VIEIRA LABORATORIO DE ANALISES CLINICAS LTDA,LABORATORIO ITATIBA,RUA BENJAMIN CONSTANT - ATÉ 623/624,,N 409,CENTRO,ITATIBA,SP,"1194273-2666, 1145384618","VITALAB.ITATIBA@GMAIL.COM, VITALAB.ITATIBA@GMAIL.COM",-23.0045141,-46.8399489,"RUA BENJAMIN CONSTANT - ATÉ 623/624, CENTRO, ITATIBA, SP, Brasil"
1458792000105,CENTRO DIAGNOSTICO SANTA MARTA LTDA,CLINICA MULT IMAGEM,AVENIDA PRESIDENTE CASTELO BRANCO - ATÉ 1224/1225,,248,BALNEÁRIO FOREST,CARAGUATATUBA,SP,"1238832262, 1238823936, 1238823896",faturamento.tomocenter@gmail.com,-23.61758,-45.3968,"AVENIDA PRESIDENTE CASTELO BRANCO - ATÉ 1224/1225, BALNEÁRIO FOREST, CARAGUATATUBA, SP, Brasil"
1462830000101,CENTRO DE REABILITACAO SANTA RITA DE ASSISLTDA.,CLINICA SANTA RITA,RUA DUQUE DE CAXIAS ,,N° 485,CENTRO,ASSIS,SP,1830224422,"clinicafisiosantarita@outlook.com, clinicafisiosantarita@outlook.com",-22.6540581,-50.4158067,"RUA DUQUE DE CAXIAS , CENTRO, ASSIS, SP, Brasil"
1481321000118,ARTHROS CLINICA ORTOPEDICA LTDA,ARTHROS,RUA ITAPEVA ,,"490 - CONJUNTOS 101,102,65",BELA VISTA,SÃO PAULO,SP,1132898000,"ravaglia@arthrosclinica.com.br, ravaglia@arthrosclinica.com.br",-23.5602615,-46.6532906,"RUA ITAPEVA , BELA VISTA, SÃO PAULO, SP, Brasil"
1494281000149,PACETTA E MORETON LTDA.,LABCLIN LABORATORIO DE ANALISES CLINICAS,R GEN OSÓRIO ,,Nº 196,CENTRO,AMPARO,SP,"1938081666, 1938086599",labclinamparo@hotmail.com,-22.70463,-46.76511,"R GEN OSÓRIO , CENTRO, AMPARO, SP, Brasil"
1522791000182,CLINICA DE EXAMES COMPLEMENTARES DE ITUVERAVA LTDA,PROCORDIS,"RUA DR. ADEMAR DE BARROS, N° 677",,,CENTRO,ITUVERAVA,SP,1637296642,"procordisclinica100@gmail.com, procordisclinica100@gmail.com",-20.33311,-47.77221,"RUA DR. ADEMAR DE BARROS, N° 677, CENTRO, ITUVERAVA, SP, Brasil"
1531867000136,MEDCARE SUZANO SERVICOS MEDICOS LTDA,CLINICA SAINT NICHOLAS,RUA PRESIDENTE CAMPOS SALLES ,,N. 1100,CENTRO,MOGI DAS CRUZES,SP,1147297258,"medcaresuzano@gmail.com, medcaresuzano@gmail.com",-37.48777,-72.33831,"RUA PRESIDENTE CAMPOS SALLES , CENTRO, MOGI DAS CRUZES, SP, Brasil"
1562879000128,MEDICAL IMAGEM LTDA.,MEDICAL IMAGEM S/C LTDA,RUA DAS BANDEIRAS ,,301,JARDIM,SANTO ANDRÉ,SP,"1144354511, 1149907727","medical-imagem@uol.com.br, faturamento.medical@uol.com.br",-23.654085,-46.534872,"RUA DAS BANDEIRAS , JARDIM, SANTO ANDRÉ, SP, Brasil"
1569690000167,CLINICA DE OLHOS JUND EYE S/S LTDA,JUND EYE,RUA ANCHIETA ,,631,VILA BOAVENTURA,JUNDIAÍ,SP,1145213966,,-23.18231,-46.89168,"RUA ANCHIETA , VILA BOAVENTURA, JUNDIAÍ, SP, Brasil"
1580204000101,CLINICA ARRUDA LTDA,CLINICA ARRUDA LTDA,RUA FERNANDO CARLOS ORSINI DE CASTRO ,,N° 132 ,CHÁCARA URBANA,JUNDIAÍ,SP,"1145210925, 1145218834","administracao@clinicaarruda.com.br, faturamento@clinicaarruda.com.br",-15.79577559,-47.88365892,"RUA FERNANDO CARLOS ORSINI DE CASTRO , CHÁCARA URBANA, JUNDIAÍ, SP, Brasil"
1584519000127,OFTALMO LASER - CLINICA DE CIRURGIA E DIAGNOSTICOS OFTALMOLOGICOS DO,OFTALMO LASER,AVENIDA,,- DE 571/572 A 1554/1555,CENTRO,PRESIDENTE PRUDENTE,SP,1832226363,"adm@oftalmolaser.med.br, credencia.autoriza@oftalmolaser.med.br",-22.1183437,-51.3922344,"AVENIDA, CENTRO, PRESIDENTE PRUDENTE, SP, Brasil"
1591432000187,APS - ASSISTENCIA PARA SAUDE EIRELI,UNICLIN,RUA DOS MARIANOS ,,Nº 559,CENTRO,OSASCO,SP,"1136827592, 1136830702","uniclin.aps@gmail.com, clinica.aps@gmail.com",-23.5313655,-46.7837811,"RUA DOS MARIANOS , CENTRO, OSASCO, SP, Brasil"
1608379000180,UNIMED CENTRO OESTE PAULISTA FEDERACAO INTRAFEDERATIVA DAS COOPERATIVAS MEDICAS,UNIMED CENTRO OESTE PAULISTA,RUA RIO BRANCO - DE QUADRA 27 AO FIM,,,JARDIM PAULISTA,BAURU,SP,113333333333,"federacao.regional@unimedcop.coop.br, fatima@unimedcop.coop.br",-22.34054,-49.06676,"RUA RIO BRANCO - DE QUADRA 27 AO FIM, JARDIM PAULISTA, BAURU, SP, Brasil"
1639514000154,LABORATORIO SUNMED S/S LTDA,SUNMED LABORATORIO,R,,518,CENTRO,ITUVERAVA,SP,163839-6633,"laboratorio@sunmed.com.br, anajulia.lustosa@sunmed.com.br",-20.3385762,-47.788756,"R, CENTRO, ITUVERAVA, SP, Brasil"
1645655822,DAISY DE FREITAS,DAISY DE FREITAS,R PAULO BREGARO,,483,VL MONUMENTO,SÃO PAULO,SP,"1120639334, 01122733206, 01122747533","endocardio@osite.com.br, endocardio@osite.com.br",,,"R PAULO BREGARO, VL MONUMENTO, SÃO PAULO, SP, Brasil"
1657043000107,CLINICA CENTRO LTDA,CLINICA CENTRO LTDA - ME,RUA,,,CENTRO,SAO JOSE DOS CAMPOS,SP,"1239415399, 1232072408","clinicacentro-sjc@hotmail.com, CLINICACENTRO-SJC@HOTMAIL.COM",-23.1847204,-45.8809868,"RUA, CENTRO, SAO JOSE DOS CAMPOS, SP, Brasil"
1736809000149,LABORATORIO SOBRINHO LTDA,BIOLAB,AVENIDA BENEDITO OTONI ,,458,CENTRO,AGUDOS,SP,1432622078,"biolablab@biolablab.com.br, faturamento@biolablab.com.br",-22.4702366,-48.9876038,"AVENIDA BENEDITO OTONI , CENTRO, AGUDOS, SP, Brasil"
1738685000130,CAOI - CENTRO DE ASSISTENCIA ORTOPEDICA INTEGRADA LTDA,CAOI,RUA ARNALDO VALLARDI PORTILHO ,,194,PENHA DE FRANÇA,SÃO PAULO,SP,1122951488,"eunice@caoi.com.br, faturamento@caoi.com.br",-23.5286009,-46.5491938,"RUA ARNALDO VALLARDI PORTILHO , PENHA DE FRANÇA, SÃO PAULO, SP, Brasil"
1741253000189,HARADA MEDWORK CONSULTORIO ESPECIALIZADO LTDA,CONSULTORIO ESPECIALIZADO HARADA,AVENIDA ARMANDO SALLES DE OLIVEIRA - ATÉ 1299/1300,,2082,PARQUE SUZANO,SUZANO,SP,1147481589,"harada.edson@terra.com.br, harada.edson@terra.com.br",-23.5497570236678,-46.3190389981476,"AVENIDA ARMANDO SALLES DE OLIVEIRA - ATÉ 1299/1300, PARQUE SUZANO, SUZANO, SP, Brasil"
1746426000151,CLINIC - CENTRO MEDICO LTDA,CLINICAR,AV CASSIANO RICARDO - ATÉ 898/899,,"319, 5º ANDAR SALA 505",PRQ RES AQUARIUS,SÃO JOSÉ DOS CAMPOS,SP,1233469992,consultorioneuro505@gmail.com,-23.2143,-45.90959,"AV CASSIANO RICARDO - ATÉ 898/899, PRQ RES AQUARIUS, SÃO JOSÉ DOS CAMPOS, SP, Brasil"
1799646000143,MEDICINA NUCLEAR REGIONAL LTDA,TOGNI MEDICINA NUCLEAR,RUA PERNAMBUCO ,,3472,VILA REDENTORA,SÃO JOSÉ DO RIO PRETO,SP,"1732111566, 01732331766","admrp@mednuclear.com.br, faturamento@mednuclear.com.br",-20.82002,-49.38948,"RUA PERNAMBUCO , VILA REDENTORA, SÃO JOSÉ DO RIO PRETO, SP, Brasil"
1821853000157,CDME CENTRO DE DERMATOLOGIA E MEDICINA ESPECIALIZADA LTDA,D.E.R.M.A CENTRO,AVENIDA DOS IMARÉS - DE 581/582 A 821/822,,804,INDIANÓPOLIS,SÃO PAULO,SP,1155336888,"dermacentro@dermacentro.com.br, dermacentro@dermacentro.com.br",-23.6145034,-46.6634286,"AVENIDA DOS IMARÉS - DE 581/582 A 821/822, INDIANÓPOLIS, SÃO PAULO, SP, Brasil"
1864694000178,NEURO CARE SERVICOS MEDICOS LTDA,NEURO CARE SERVICOS MEDICOS LTDA,RUA FRANCISCO CRUZ - ATÉ 133/134,,131,VILA MARIANA,SÃO PAULO,SP,"1159087878, 11977536260","faturamentoneurocare@gmail.com, neurocaremed@gmail.com",-23.589105,-46.629064,"RUA FRANCISCO CRUZ - ATÉ 133/134, VILA MARIANA, SÃO PAULO, SP, Brasil"
1875153000307,UNILAB LABORATORIO CLINICO LTDA,QUANTUM DIAGNOSTICO,AVENIDA DOS EXPEDICIONÁRIOS BRASILEIROS ,,N 782,VILA BRASILEIRA,ITATIBA,SP,"1144148888, 1144113516","comercial@quantumdiagnostico.com.br, faturamento@unilab.med.br",-23.00546,-46.84957,"AVENIDA DOS EXPEDICIONÁRIOS BRASILEIROS , VILA BRASILEIRA, ITATIBA, SP, Brasil"
1881559000130,LABORJALES LTDA,LABORJALES,RUA,,- ATÉ 2498/2499,CENTRO,JALES,SP,1736323858,"laborjales@terra.com.br, laborjales@terra.com.br",-20.2704045,-50.5532877,"RUA, CENTRO, JALES, SP, Brasil"
1900251000195,MEGA IMAGEM LTDA,MEGA IMAGEM,RUA MATO GROSSO - LADO PAR,,79,BOQUEIRÃO,SANTOS,SP,"1332021990, 13800770282","faturamento@megaimagem.com.br, faturamento@megaimagem.com.br",-23.9648885,-46.3243298,"RUA MATO GROSSO - LADO PAR, BOQUEIRÃO, SANTOS, SP, Brasil"
1900251000519,MEGA IMAGEM LTDA,MEGA IMAGEM,RUA WASHINGTON ,,164,PITANGUEIRAS,GUARUJÁ,SP,"1332021969, 1332021990",thayssa@megaimagem.com.br,-23.99069,-46.2531,"RUA WASHINGTON , PITANGUEIRAS, GUARUJÁ, SP, Brasil"
